100.000000,0.010000,5.000000,0.000001,0.000001,10000,5.631000,s
100.000000,0.010000,5.000000,0.000002,0.000002,10000,5.553000,s
100.000000,0.010000,5.000000,0.000004,0.000004,10000,5.444000,s
100.000000,0.010000,5.000000,0.000008,0.000008,10000,5.491000,s
100.000000,0.010000,5.000000,0.000016,0.000016,10000,5.584000,s
100.000000,0.010000,5.000000,0.000032,0.000032,10000,5.631000,s
100.000000,0.010000,5.000000,0.000064,0.000064,10000,5.570000,s
100.000000,0.010000,5.000000,0.000128,0.000128,10000,5.491000,s
100.000000,0.010000,5.000000,0.000256,0.000256,10000,5.507000,s
100.000000,0.010000,15.000000,0.000010,0.000010,10000,412.511993,s
100.000000,0.010000,14.000000,0.000010,0.000010,10000,375.976013,s
100.000000,0.010000,13.000000,0.000010,0.000010,10000,346.460999,s
100.000000,0.010000,12.000000,0.000010,0.000010,10000,267.493011,s
100.000000,0.010000,11.000000,0.000010,0.000010,10000,235.326004,s
100.000000,0.010000,10.000000,0.000010,0.000010,10000,189.804993,s
100.000000,0.010000,9.000000,0.000010,0.000010,10000,146.360001,s
100.000000,0.010000,8.000000,0.000010,0.000010,10000,122.632004,s
100.000000,0.010000,7.000000,0.000010,0.000010,10000,95.566002,s
100.000000,0.010000,6.000000,0.000010,0.000010,10000,72.196999,s
100.000000,0.010000,5.000000,0.000010,0.000010,10000,53.648998,s
100.000000,0.010000,4.000000,0.000010,0.000010,10000,38.735001,s
100.000000,0.010000,3.000000,0.000010,0.000010,10000,27.846001,s
100.000000,0.010000,2.000000,0.000010,0.000010,10000,17.268999,s
100.000000,0.010000,1.000000,0.000010,0.000010,10000,11.044000,s
50.000000,0.010000,5.000000,0.000010,0.000010,1250,4.898000,s
60.000000,0.010000,5.000000,0.000010,0.000010,2160,9.064000,s
70.000000,0.010000,5.000000,0.000010,0.000010,3430,16.052999,s
80.000000,0.010000,5.000000,0.000010,0.000010,5120,25.257000,s
90.000000,0.010000,5.000000,0.000010,0.000010,7290,38.141998,s
100.000000,0.010000,5.000000,0.000010,0.000010,10000,53.523998,s
110.000000,0.010000,5.000000,0.000010,0.000010,13310,69.824997,s
120.000000,0.010000,5.000000,0.000010,0.000010,17280,93.632004,s
130.000000,0.010000,5.000000,0.000010,0.000010,21970,124.176003,s
140.000000,0.010000,5.000000,0.000010,0.000010,27440,161.740997,s
150.000000,0.010000,5.000000,0.000010,0.000010,33750,208.134995,s
160.000000,0.010000,5.000000,0.000010,0.000010,40960,276.604004,s
170.000000,0.010000,5.000000,0.000010,0.000010,49130,369.579987,s
180.000000,0.010000,5.000000,0.000010,0.000010,58320,491.151001,s
190.000000,0.010000,5.000000,0.000010,0.000010,68590,675.028992,s
200.000000,0.010000,5.000000,0.000010,0.000010,80000,892.570984,s
210.000000,0.010000,5.000000,0.000010,0.000010,92610,1121.407959,s
220.000000,0.010000,5.000000,0.000010,0.000010,106480,1443.173950,s
230.000000,0.010000,5.000000,0.000010,0.000010,121670,1775.485962,s
240.000000,0.010000,5.000000,0.000010,0.000010,138240,2107.033936,s
250.000000,0.010000,5.000000,0.000010,0.000010,156250,2752.391113,s
260.000000,0.010000,5.000000,0.000010,0.000010,175760,3156.649902,s
270.000000,0.010000,5.000000,0.000010,0.000010,196830,3492.893066,s
280.000000,0.010000,5.000000,0.000010,0.000010,219520,4196.516113,s
290.000000,0.010000,5.000000,0.000010,0.000010,243890,4713.985840,s
300.000000,0.010000,5.000000,0.000010,0.000010,270000,5139.039063,s
